,count
360050019001,192
360050019003,32
360050039001,31
360050039002,31
360050039003,31
360050043004,32
360050046001,32
360050051001,145
360050051002,32
360050063001,25
360050063002,62
360050065001,31
360050069002,32
360050087001,31
360050143001,32
360050147012,31
360050169001,32
360050181022,62
360050183011,31
360050189004,31
360050195001,31
360050195004,31
360050197004,30
360050205011,31
360050205012,31
360050221012,31
360050223004,31
360050224032,33
360050233022,31
360050241001,31
360050263001,31
360050351002,32
360050397001,31
360050401005,30
360050409002,32
360050421002,31
360050425003,31
360050431005,31
360050458002,31
360470001001,180
360470001002,32
360470001003,32
360470001004,32
360470003011,64
360470003012,128
360470003013,128
360470003014,96
360470003015,30
360470005011,165
360470005012,96
360470005013,128
360470005021,384
360470005022,608
360470007001,64
360470007002,165
360470007003,231
360470009001,957
360470009002,264
360470011001,891
360470013001,660
360470013002,54
360470015001,608
360470015002,31
360470015003,1254
360470021001,544
360470021002,192
360470021003,132
360470023001,31
360470023003,62
360470029011,31
360470029012,28
360470031002,189
360470031003,125
360470033001,32
360470033002,608
360470035001,480
360470035002,128
360470037001,512
360470039001,288
360470039002,64
360470039003,192
360470041001,288
360470041002,32
360470043001,100
360470043002,128
360470043003,93
360470043004,224
360470045001,264
360470045002,256
360470045003,128
360470045004,224
360470047001,198
360470049001,93
360470049003,32
360470051001,31
360470051003,64
360470053001,32
360470053004,32
360470054003,32
360470059002,31
360470063001,32
360470063002,32
360470064001,32
360470065001,96
360470065002,124
360470065003,93
360470065004,60
360470065005,155
360470065007,128
360470067001,224
360470067002,96
360470067003,128
360470067004,128
360470067005,96
360470068001,32
360470069001,96
360470069002,64
360470069003,256
360470069004,165
360470070001,31
360470075001,96
360470075002,96
360470075003,32
360470075004,96
360470075005,120
360470077001,31
360470077002,64
360470077003,224
360470077004,64
360470078001,32
360470082001,31
360470084003,64
360470101001,32
360470101002,96
360470118002,32
360470119001,128
360470121001,132
360470121002,64
360470127001,96
360470127002,180
360470129011,416
360470129012,288
360470129013,31
360470129021,320
360470129022,160
360470131001,132
360470131002,32
360470131003,64
360470131004,224
360470133001,192
360470133002,155
360470133003,128
360470133004,32
360470135002,160
360470135003,96
360470137001,128
360470137002,32
360470137003,224
360470139001,128
360470139002,32
360470139003,31
360470139004,62
360470141003,96
360470143001,32
360470145002,32
360470145003,32
360470145004,32
360470149002,32
360470149004,32
360470150002,32
360470151002,32
360470151004,64
360470153003,64
360470155003,32
360470155004,32
360470157001,32
360470157002,32
360470157004,32
360470159001,64
360470159002,32
360470161002,224
360470161003,352
360470163002,32
360470163003,128
360470169002,31
360470171001,32
360470175001,25
360470177001,50
360470179002,64
360470181001,32
360470181002,32
360470181003,160
360470181004,64
360470183001,160
360470183002,128
360470185011,32
360470185012,31
360470187001,99
360470191001,96
360470191003,64
360470193002,64
360470193003,81
360470195001,64
360470195002,32
360470195003,32
360470197001,32
360470197003,32
360470197004,64
360470199002,128
360470199003,124
360470201002,96
360470201003,32
360470203001,64
360470203002,33
360470205001,64
360470205003,64
360470207003,32
360470211001,32
360470211002,66
360470215003,31
360470215004,96
360470217001,31
360470219003,32
360470221002,32
360470227002,66
360470227003,32
360470227004,64
360470229001,64
360470229003,31
360470231001,32
360470233003,124
360470235001,99
360470241001,128
360470241002,62
360470243002,64
360470245001,32
360470245002,64
360470245003,31
360470245004,32
360470247001,60
360470249002,64
360470251002,30
360470251003,32
360470252001,32
360470253001,64
360470253002,32
360470253003,31
360470255002,31
360470260001,32
360470261002,30
360470263001,32
360470265002,31
360470267001,32
360470267003,33
360470267004,32
360470269002,64
360470269003,128
360470271002,64
360470277001,33
360470277004,32
360470281002,32
360470285011,93
360470285021,31
360470287001,31
360470287002,31
360470289001,96
360470292001,32
360470293001,31
360470295004,32
360470296003,32
360470304001,32
360470305001,31
360470305002,93
360470305004,32
360470307003,32
360470308001,32
360470313002,32
360470314002,32
360470315001,32
360470315004,30
360470317022,64
360470327002,64
360470331002,64
360470349002,32
360470349004,31
360470350002,31
360470353001,62
360470353002,64
360470355002,31
360470369002,31
360470373001,62
360470381003,32
360470385002,32
360470385003,32
360470389001,64
360470389003,31
360470391001,31
360470391002,31
360470393001,32
360470393002,160
360470393003,31
360470395002,31
360470397003,32
360470399003,31
360470403002,32
360470415002,32
360470415003,32
360470417003,29
360470421003,62
360470423001,128
360470425001,31
360470427002,32
360470427004,64
360470429001,62
360470429002,31
360470431001,32
360470441002,32
360470443002,32
360470445002,31
360470446001,31
360470447001,224
360470447002,30
360470449003,32
360470449004,54
360470452002,31
360470453001,93
360470453002,341
360470477001,64
360470477002,99
360470481001,64
360470481002,31
360470482002,32
360470482003,31
360470485001,160
360470485002,66
360470491001,32
360470491002,31
360470491004,62
360470493001,31
360470493003,341
360470493004,30
360470494002,32
360470495001,32
360470495002,32
360470495003,320
360470497002,256
360470497003,192
360470499001,64
360470499002,32
360470501003,736
360470503001,32
360470503002,128
360470503003,288
360470504003,32
360470505002,32
360470508012,31
360470508031,33
360470509001,64
360470510011,31
360470511002,31
360470511003,32
360470513001,384
360470513002,160
360470513003,403
360470513004,217
360470515001,132
360470516011,31
360470517001,330
360470517002,352
360470519001,352
360470519002,372
360470519003,1088
360470520002,32
360470523001,160
360470523002,217
360470523003,512
360470523004,390
360470523005,116
360470525001,372
360470525002,31
360470526001,32
360470527003,90
360470527004,155
360470527006,31
360470529003,279
360470533003,32
360470537001,31
360470537002,64
360470543001,26
360470543002,31
360470545003,31
360470545006,31
360470549001,132
360470549002,775
360470551001,279
360470551002,160
360470551003,186
360470551004,32
360470552003,32
360470553001,1248
360470553002,320
360470553003,576
360470555001,1023
360470557001,128
360470557002,1147
360470561001,64
360470561002,64
360470561003,288
360470561004,96
360470563002,31
360470563003,32
360470563004,64
360470565001,96
360470565002,62
