,count
360050001001,27
360050004001,31
360050019001,800
360050019002,60
360050019003,96
360050019004,25
360050023001,217
360050023003,31
360050025003,62
360050025005,96
360050027021,31
360050027022,31
360050028004,31
360050035002,62
360050039001,62
360050039002,93
360050039003,93
360050039005,29
360050042006,25
360050043001,31
360050043002,93
360050044003,96
360050044004,31
360050046001,32
360050051001,1160
360050051002,288
360050051003,31
360050053001,31
360050059021,32
360050060001,32
360050061001,50
360050061002,31
360050061003,25
360050063001,125
360050063002,806
360050063003,217
360050063006,186
360050065001,93
360050065002,93
360050065004,93
360050067001,93
360050067004,31
360050067005,31
360050069001,64
360050069003,30
360050070003,32
360050071002,96
360050072002,32
360050072003,31
360050075002,32
360050076003,31
360050078001,32
360050079003,31
360050079004,31
360050083001,31
360050083005,30
360050085005,31
360050090002,30
360050090004,30
360050092003,64
360050093003,31
360050093004,32
360050096001,32
360050098001,30
360050110001,100
360050125001,32
360050131003,32
360050135002,32
360050141001,31
360050141002,62
360050141003,32
360050147022,31
360050149001,31
360050149003,31
360050151001,31
360050153001,62
360050155002,32
360050159001,62
360050163001,25
360050167002,31
360050173003,32
360050177022,31
360050179011,32
360050179013,62
360050179021,31
360050179023,31
360050181021,32
360050181023,31
360050183011,31
360050183021,31
360050185003,62
360050189001,150
360050189002,31
360050193001,62
360050193003,60
360050195002,155
360050197001,62
360050197005,90
360050199001,30
360050201001,62
360050205011,93
360050205012,31
360050210011,32
360050213022,30
360050215011,31
360050215012,31
360050215013,62
360050215025,31
360050216022,32
360050216025,30
360050217001,62
360050218003,32
360050219001,31
360050221012,62
360050224031,31
360050224041,32
360050224043,32
360050227011,62
360050227013,31
360050235012,31
360050237031,62
360050237041,31
360050238001,58
360050239001,31
360050239002,31
360050243002,32
360050245011,31
360050245013,62
360050248001,32
360050249001,25
360050254002,32
360050255003,30
360050257001,32
360050263001,31
360050265003,31
360050266011,31
360050269001,31
360050273003,31
360050277001,32
360050279001,31
360050284001,28
360050285004,32
360050289001,124
360050289003,64
360050289004,31
360050295001,32
360050295002,32
360050300001,31
360050312002,32
360050323002,32
360050328004,32
360050332024,93
360050334001,29
360050335002,32
360050345002,31
360050351003,32
360050359001,32
360050360003,32
360050361002,29
360050365013,62
360050375041,31
360050379005,31
360050397001,62
360050397002,31
360050399012,31
360050401001,31
360050401003,31
360050403032,32
360050407022,31
360050407023,31
360050413001,32
360050413007,64
360050419001,30
360050420001,31
360050421001,31
360050421005,31
360050422002,31
360050435001,90
360050442002,32
360050449022,64
360050451011,32
360050451022,32
360050462025,32
360470001001,1350
360470001002,96
360470001003,928
360470001004,576
360470002001,32
360470003011,96
360470003012,384
360470003013,352
360470003014,352
360470003015,90
360470005011,594
360470005012,320
360470005013,448
360470005021,1568
360470005022,2912
360470007001,1216
360470007002,297
360470007003,1617
360470009001,4191
360470009002,1947
360470011001,5841
360470013001,4983
360470013002,459
360470015001,2912
360470015002,248
360470015003,8613
360470018001,54
360470021001,3968
360470021002,2432
360470021003,759
360470023001,155
360470023002,31
360470023003,403
360470029011,93
360470029012,392
360470031001,128
360470031002,1026
360470031003,550
360470033001,128
360470033002,4384
360470035001,3584
360470035002,576
360470036003,32
360470037001,2592
360470039001,2016
360470039002,512
360470039003,1248
360470041001,1536
360470041002,416
360470041003,320
360470043001,400
360470043002,1472
360470043003,1395
360470043004,1568
360470045001,1947
360470045002,1056
360470045003,864
360470045004,1248
360470047001,627
360470049001,558
360470049002,99
360470049003,128
360470051001,155
360470051002,155
360470051003,128
360470053001,320
360470053002,66
360470053003,160
360470053004,32
360470054003,64
360470058002,96
360470058003,32
360470059001,160
360470059002,310
360470060001,64
360470062001,32
360470062002,64
360470063001,256
360470065001,800
360470065002,806
360470065003,558
360470065004,450
360470065005,651
360470065006,800
360470065007,832
360470066001,32
360470066003,33
360470067001,928
360470067002,1120
360470067003,896
360470067004,1248
360470067005,736
360470068002,96
360470068004,32
360470069001,864
360470069002,672
360470069003,1056
360470069004,792
360470070001,93
360470070002,32
360470071001,64
360470071002,93
360470071004,31
360470072001,32
360470074002,32
360470075001,192
360470075002,832
360470075003,288
360470075004,672
360470075005,540
360470076001,32
360470077001,186
360470077002,352
360470077003,992
360470077004,1152
360470078001,64
360470078002,32
360470080001,64
360470080002,96
360470082002,32
360470084001,288
360470084002,160
360470084003,32
360470085001,31
360470088001,31
360470098004,32
360470101001,288
360470101002,64
360470101003,32
360470102003,32
360470106003,32
360470110002,32
360470114003,32
360470117001,96
