,count
360050016004,32
360050019001,896
360050019003,32
360050023001,62
360050025004,62
360050027022,31
360050027023,30
360050028002,32
360050028004,31
360050033003,32
360050039003,31
360050039005,29
360050041001,62
360050041002,32
360050042001,31
360050042003,31
360050042006,25
360050043001,31
360050044003,32
360050046001,32
360050050022,31
360050051001,1131
360050051002,288
360050051003,93
360050052001,64
360050053002,62
360050054003,32
360050056002,32
360050059021,32
360050061002,31
360050061003,25
360050063001,75
360050063002,992
360050063003,186
360050063004,32
360050063005,31
360050063006,186
360050065001,93
360050065002,62
360050065004,31
360050067001,93
360050068002,32
360050069001,64
360050069002,32
360050070003,32
360050071002,128
360050072003,62
360050073003,31
360050075002,32
360050075003,62
360050076005,32
360050078001,64
360050085001,31
360050089002,31
360050092001,32
360050092003,64
360050092005,32
360050093001,25
360050115021,31
360050119004,31
360050121011,32
360050127012,32
360050133002,32
360050141001,31
360050141002,93
360050145001,31
360050145003,31
360050147012,62
360050147021,31
360050153003,32
360050161001,31
360050161002,31
360050162001,32
360050163001,25
360050164001,32
360050165001,62
360050167002,31
360050173004,31
360050175004,31
360050179011,32
360050179023,31
360050181011,31
360050181022,31
360050181024,62
360050183011,31
360050183021,31
360050185001,124
360050185004,31
360050189001,60
360050189002,31
360050189003,31
360050194001,32
360050195001,31
360050195002,186
360050195004,62
360050197001,62
360050197002,62
360050197005,30
360050200001,32
360050205011,31
360050206012,32
360050209001,62
360050210012,25
360050210014,64
360050211003,32
360050212001,31
360050213012,32
360050213022,30
360050213024,31
360050215011,62
360050215021,31
360050216012,64
360050216024,32
360050216025,30
360050218004,31
360050218005,62
360050219001,31
360050221011,31
360050221021,31
360050222001,32
360050222003,31
360050223001,31
360050224011,32
360050227011,31
360050227012,31
360050227013,31
360050231001,64
360050233012,31
360050233022,31
360050235011,62
360050235012,31
360050235013,31
360050237031,31
360050237043,30
360050238001,29
360050239001,31
360050244002,32
360050245013,31
360050245022,60
360050248001,32
360050251002,60
360050264001,32
360050265003,93
360050273003,31
360050274013,32
360050279005,31
360050281003,32
360050283001,31
360050285003,30
360050285004,32
360050289001,93
360050293021,32
360050293024,32
360050296001,32
360050297001,32
360050300004,32
360050301002,64
360050310002,32
360050323004,32
360050334001,87
360050335002,64
360050337003,32
360050338004,32
360050350002,32
360050351003,32
360050356002,32
360050363005,31
360050364003,32
360050383012,31
360050383023,62
360050389003,31
360050390001,32
360050390002,32
360050391006,30
360050393001,31
360050395003,31
360050397001,93
360050401005,30
360050406001,33
360050409002,32
360050411002,32
360050418001,31
360050418003,32
360050419004,30
360050421001,62
360050449012,32
360050460001,32
360050516001,30
360470001001,960
360470001002,96
360470001003,576
360470001004,928
360470002001,64
360470003011,64
360470003012,288
360470003013,544
360470003014,448
360470003015,90
360470005011,858
360470005012,320
360470005013,544
360470005021,1792
360470005022,2464
360470007001,1280
360470007002,462
360470007003,2211
360470009001,4092
360470009002,2211
360470011001,5808
360470013001,5016
360470013002,405
360470015001,2816
360470015002,372
360470015003,8052
360470018001,54
360470020001,32
360470020002,64
360470021001,3392
360470021002,2912
360470021003,891
360470023001,93
360470023003,124
360470029011,155
360470029012,84
360470031001,352
360470031002,918
360470031003,350
360470033001,288
360470033002,4768
360470034001,32
360470034002,64
360470035001,3328
360470035002,640
360470036001,32
360470036002,32
360470037001,3104
360470038001,64
360470039001,2368
360470039002,320
360470039003,960
360470041001,1120
360470041002,416
360470041003,448
360470043001,650
360470043002,1088
360470043003,1116
360470043004,1568
360470045001,2640
360470045002,704
360470045003,896
360470045004,1184
360470047001,1056
360470049001,403
360470049002,165
360470049003,96
360470050003,32
360470051001,124
360470051002,186
360470051003,128
360470053001,256
360470053002,231
360470053003,32
360470053004,64
360470056021,32
360470058002,64
360470059001,320
360470059002,558
360470060001,32
360470062001,64
360470062002,32
360470063001,128
360470063002,160
360470065001,768
360470065002,620
360470065003,775
360470065004,330
360470065005,558
360470065006,800
360470065007,1088
360470066001,32
360470066002,32
360470066003,66
360470067001,960
360470067002,1280
360470067003,928
360470067004,992
360470067005,544
360470068001,32
360470068002,32
360470069001,1056
360470069002,800
360470069003,864
360470069004,693
360470070001,62
360470071001,96
360470071002,124
360470071003,31
360470071004,31
360470072001,32
360470074001,64
360470075001,320
360470075002,576
360470075003,288
360470075004,736
360470075005,720
360470076001,32
360470077001,155
360470077002,256
360470077003,1152
360470077004,640
360470078001,32
360470080001,64
360470080002,32
360470082001,62
360470082002,32
360470082003,32
360470084001,160
360470084002,288
360470084003,128
360470085003,31
360470088001,31
360470090002,32
360470096002,32
360470101001,192
360470101002,160
360470101003,64
360470106003,32
360470112001,32
360470114001,32
360470117002,64
360470117003,128
360470119001,1344
360470119002,608
360470119003,864
360470120001,32
360470121001,858
360470121002,288
360470122001,31
360470122002,32
360470126001,32
360470127001,480
360470127002,540
360470128011,33
360470129011,3744
360470129012,1088
360470129013,527
360470129021,2240
360470129022,1216
360470129023,31
360470131001,825
360470131002,768
360470131003,448
360470131004,1376
360470133001,992
360470133002,899
360470133003,640
360470133004,256
360470135001,198
360470135002,960
360470135003,448
360470136004,31
360470137001,288
360470137002,224
360470137003,1248
360470138003,32
360470139001,224
360470139002,224
360470139003,248
360470139004,527
360470141001,128
360470141002,224
360470141003,320
360470142001,96
360470143001,384
360470143002,231
360470143003,96
360470145001,96
360470145002,96
360470145003,64
360470145004,224
360470147001,32
360470147002,33
360470149001,64
360470149002,128
360470149004,32
360470149005,64
360470150002,64
360470151001,128
360470151002,64
360470151003,128
360470151004,64
360470152001,32
360470153001,279
360470153002,160
360470153003,96
360470153004,96
360470154001,25
360470155001,224
360470155002,128
360470155003,96
360470155004,32
360470157001,256
360470157002,128
360470157003,128
360470157004,160
360470159001,1248
360470159002,224
360470159003,124
360470159004,96
360470159005,224
360470160002,32
360470160004,160
360470161001,64
360470161002,1184
360470161003,1920
360470162001,32
360470163001,160
360470163002,128
360470163003,608
360470164001,31
360470165001,96
360470165002,64
360470165003,96
360470165004,32
360470167001,32
360470167003,32
360470167004,128
360470169001,64
360470169002,62
360470169003,96
360470171001,64
360470171003,32
360470177001,650
360470179001,62
360470179002,288
360470179003,217
360470181001,192
360470181002,288
360470181003,512
360470181004,320
360470183001,928
360470183002,672
360470183003,128
360470184002,32
360470185011,192
360470185012,62
360470185014,372
360470187001,627
360470191001,576
360470191002,288
360470191003,608
360470193001,270
360470193002,224
360470193003,432
360470193004,120
360470195001,64
360470195002,160
360470195003,192
360470195004,288
360470197001,160
360470197002,128
360470197003,128
360470197004,544
360470199001,96
360470199002,800
360470199003,620
360470199004,64
360470201001,160
360470201002,320
360470201003,544
360470201004,64
360470202001,32
360470203001,320
360470203002,396
360470205001,128
360470205002,288
360470205003,128
360470207001,32
360470207002,224
360470207003,128
360470211001,96
360470211002,66
360470212002,32
360470213001,210
360470213002,31
360470213003,31
360470215001,155
360470215002,217
360470215004,416
360470217001,62
360470217002,448
360470218002,32
360470219001,256
360470219002,160
360470219003,128
360470221001,155
360470221002,192
360470221003,160
360470222002,31
360470226001,32
360470227001,320
360470227002,363
360470227003,128
360470227004,256
360470228003,30
360470229001,416
360470229002,217
360470229003,62
360470229004,186
360470231001,160
360470231002,192
360470231003,62
360470233001,192
360470233002,186
360470233003,527
360470235001,594
360470235002,192
360470238001,32
360470241001,640
360470241002,403
360470243001,448
360470243002,224
360470243003,240
360470244003,64
360470245001,64
360470245002,288
360470245003,62
360470245004,352
360470247001,240
360470247002,384
360470249001,64
360470249003,192
360470249004,160
360470251002,90
360470251003,64
360470253001,128
360470253002,32
360470253003,93
360470255001,62
360470255002,310
360470256001,32
360470257001,32
360470257002,32
360470257003,96
360470258002,96
