,count
360050001001,27
360050002002,32
360050019001,1120
360050019004,50
360050020003,31
360050023001,31
360050023003,31
360050025003,62
360050027011,62
360050027022,31
360050027023,60
360050027024,31
360050039001,62
360050039002,62
360050039003,31
360050039005,58
360050041002,32
360050043001,62
360050043002,31
360050043003,64
360050044003,32
360050051001,986
360050051002,416
360050053001,31
360050054003,32
360050059022,32
360050060001,32
360050061001,25
360050061003,75
360050063001,200
360050063002,1085
360050063003,155
360050063006,217
360050064001,32
360050065002,31
360050065004,31
360050067001,31
360050067004,31
360050069001,64
360050070003,32
360050071001,64
360050071002,160
360050072003,31
360050073003,124
360050075001,64
360050075002,32
360050075003,31
360050076001,31
360050078001,32
360050079003,31
360050085001,31
360050089001,32
360050092001,64
360050092002,32
360050092003,64
360050093001,50
360050093003,31
360050098005,31
360050117002,25
360050118001,32
360050119004,31
360050123003,31
360050125001,32
360050129011,32
360050131002,32
360050131003,32
360050133001,31
360050141002,62
360050141003,64
360050147012,62
360050147024,31
360050149001,31
360050151001,31
360050151003,32
360050151004,32
360050152002,64
360050161001,31
360050161004,31
360050165001,31
360050167002,31
360050173001,31
360050173003,32
360050173004,62
360050177021,32
360050177022,31
360050179022,31
360050181011,31
360050181022,31
360050183011,93
360050183021,62
360050185001,62
360050185003,31
360050189001,120
360050189002,31
360050194001,32
360050195001,31
360050195002,248
360050195004,93
360050197001,31
360050197003,62
360050197004,60
360050197005,30
360050201001,62
360050209004,31
360050210014,64
360050211001,32
360050211004,31
360050213021,30
360050213022,30
360050215013,31
360050217003,62
360050218002,64
360050218005,31
360050219001,93
360050220001,64
360050221013,31
360050221022,31
360050222003,31
360050224032,33
360050224041,32
360050225001,31
360050227021,31
360050229015,32
360050231001,64
360050233013,31
360050235024,31
360050237021,31
360050239002,31
360050240003,32
360050241002,31
360050243001,93
360050255001,31
360050255002,31
360050256001,32
360050256002,32
360050263001,31
360050264002,32
360050264004,32
360050265001,31
360050269001,93
360050269003,31
360050276001,25
360050277004,31
360050285002,31
360050285003,30
360050289001,31
360050289003,64
360050293024,32
360050295001,32
360050297001,32
360050301002,64
360050302001,30
360050307011,32
360050307013,32
360050310003,33
360050330001,32
360050332021,31
360050334001,29
360050335002,32
360050336002,31
360050345002,31
360050356002,32
360050365013,31
360050370001,32
360050375041,31
360050375043,31
360050378002,31
360050383021,31
360050397001,62
360050397002,31
360050399012,31
360050405011,31
360050407011,31
360050407023,31
360050409002,32
360050413004,31
360050414004,32
360050420001,31
360050421001,31
360050421003,31
360050423003,32
360050429021,64
360050449022,32
360050451011,32
360050456003,32
360050462011,31
360050504001,30
360050516003,30
360470001001,990
360470001002,64
360470001003,736
360470001004,896
360470002001,64
360470003011,64
360470003012,224
360470003013,256
360470003014,416
360470003015,90
360470005011,792
360470005012,480
360470005013,928
360470005021,1664
360470005022,2944
360470007001,1376
360470007002,363
360470007003,1914
360470009001,4455
360470009002,2145
360470011001,6171
360470013001,4851
360470013002,405
360470015001,3136
360470015002,310
360470015003,8547
360470018001,81
360470020001,32
360470020002,32
360470021001,3296
360470021002,2752
360470021003,759
360470023001,279
360470023002,31
360470023003,465
360470029011,93
360470029012,196
360470031001,128
360470031002,1134
360470031003,575
360470033001,352
360470033002,4128
360470035001,3200
360470035002,544
360470037001,3296
360470039001,2048
360470039002,288
360470039003,800
360470041001,1120
360470041002,352
360470041003,384
360470043001,825
360470043002,1440
360470043003,1054
360470043004,1376
360470045001,2343
360470045002,1056
360470045003,832
360470045004,1376
360470046001,32
360470047001,1023
360470049001,496
360470049002,363
360470049003,96
360470051001,248
360470051002,248
360470051003,64
360470053001,160
360470053002,165
360470053003,160
360470053004,96
360470054001,32
360470056012,32
360470056021,32
360470058001,32
360470058002,32
360470059001,256
360470059002,558
360470060001,32
360470062002,64
360470063001,320
360470063002,64
360470065001,1152
360470065002,1023
360470065003,558
360470065004,450
360470065005,372
360470065006,1088
360470065007,928
360470066001,32
360470067001,992
360470067002,1632
360470067003,1056
360470067004,864
360470067005,704
360470068002,32
360470069001,736
360470069002,576
360470069003,864
360470069004,891
360470071001,128
360470071002,93
360470071004,31
360470072001,64
360470074002,32
360470075001,320
360470075002,736
360470075003,384
360470075004,672
360470075005,690
360470077001,62
360470077002,224
360470077003,992
360470077004,1024
360470080001,64
360470082001,31
360470082002,32
360470082003,64
360470084001,224
360470084002,64
360470084003,96
360470085001,31
360470085002,30
360470085003,62
360470086001,25
360470088001,62
360470090001,33
360470090002,32
360470096004,32
360470100003,32
360470101001,288
360470101002,96
360470110002,32
360470112002,32
360470117001,96
360470117002,224
360470117003,64
360470119001,1216
360470119002,736
360470119003,832
360470120001,64
360470121001,693
360470121002,416
360470122003,32
360470126002,32
360470127001,384
360470127002,600
360470127003,62
360470128011,66
360470129011,3424
360470129012,1184
360470129013,310
360470129021,2272
360470129022,896
360470129023,186
360470131001,495
360470131002,544
360470131003,352
360470131004,1152
360470133001,1152
360470133002,1147
360470133003,672
360470133004,320
360470134003,32
360470135001,297
360470135002,448
360470135003,384
360470136001,128
360470137001,288
360470137002,288
360470137003,1088
360470138003,32
360470139001,160
360470139002,192
360470139003,403
360470139004,620
360470141001,96
360470141002,192
360470141003,288
360470142002,32
360470143001,480
360470143002,165
360470143003,160
360470145001,128
360470145002,160
360470145003,64
360470145004,160
360470147002,33
360470149001,64
360470149002,256
360470149004,64
360470149005,160
360470151001,256
360470151002,128
360470151004,192
360470153001,155
360470153002,256
360470153003,192
360470153004,32
360470154001,50
360470155001,64
360470155003,96
360470155004,64
360470157001,288
360470157002,128
360470157003,192
360470157004,32
360470159001,992
360470159002,256
360470159003,62
360470159004,32
360470159005,352
360470160001,31
360470160004,160
360470161001,64
360470161002,1056
360470161003,2368
360470163001,64
360470163002,352
360470163003,544
360470165001,96
360470165002,96
360470165003,128
360470165004,32
360470167001,64
360470167002,32
360470167003,160
360470167004,224
360470169002,31
360470170001,32
360470171003,32
360470171004,32
360470172001,32
360470175001,25
360470177001,850
360470178001,32
360470179001,31
360470179002,352
360470179003,186
360470181001,128
360470181002,384
360470181003,672
360470181004,384
360470183001,1120
360470183002,448
360470183003,96
360470185011,256
360470185014,279
360470187001,858
360470191001,544
360470191002,352
360470191003,736
360470193001,210
360470193002,96
360470193003,270
360470193004,60
360470195001,128
360470195002,352
360470195003,128
360470195004,320
360470197001,256
360470197002,160
360470197003,192
360470197004,608
360470199001,96
360470199002,512
360470199003,775
360470199004,64
360470201001,192
360470201002,256
360470201003,256
360470201004,96
360470203001,480
360470203002,462
360470205001,192
360470205002,224
360470205003,160
360470207001,64
360470207002,160
360470207003,96
360470208003,32
360470211001,64
360470211002,198
360470213001,240
360470213002,31
360470213003,62
360470215001,186
360470215002,279
360470215003,31
360470215004,672
360470217001,93
360470217002,384
360470219001,128
360470219002,192
360470219003,480
360470221001,93
360470221002,32
360470221003,96
360470227001,256
360470227002,330
360470227003,96
360470227004,192
360470229001,160
360470229002,124
360470229003,62
360470229004,155
360470231001,160
360470231002,224
360470231003,31
360470233001,96
360470233002,93
360470233003,651
360470234003,32
360470235001,330
360470235002,160
360470241001,672
360470241002,341
360470243001,544
360470243002,128
360470243003,180
360470244003,32
360470245001,128
360470245002,352
360470245003,62
360470245004,192
360470247001,360
360470247002,160
360470249001,32
360470249003,64
360470249004,128
360470251001,62
360470251002,30
360470251003,32
360470253001,128
360470253003,62
360470255001,62
360470255002,217
360470256002,32
360470257001,64
360470257003,96
360470258002,32
360470259011,256
360470259021,31
360470261001,62
360470261002,90
360470261003,62
360470261004,124
360470263001,96
360470265001,96
360470265002,62
360470266003,32
360470267003,132
360470267004,160
360470269001,64
360470269002,160
360470269003,128
360470271001,160
360470271002,32
360470273003,32
360470274002,64
360470275001,62
360470276003,32
360470277001,66
360470277002,64
360470277003,32
360470278002,32
360470279003,32
360470279004,32
360470281001,62
360470281002,64
360470281003,128
360470283001,31
360470283002,62
360470283003,32
360470285011,620
360470285021,93
360470287001,744
360470287002,93
360470289001,256
360470289002,31
360470289004,62
360470291001,64
360470293003,30
360470293004,32
360470294001,32
360470295003,32
360470295004,32
360470296003,32
360470297001,32
360470297002,192
360470299002,32
360470301001,32
360470301002,31
360470303001,32
360470303002,31
360470305001,558
360470305002,155
360470305003,192
360470305004,192
360470307001,32
360470309001,62
360470311001,124
360470311002,64
360470311003,66
360470313001,31
360470313002,64
360470313004,32
360470315001,160
360470315002,93
360470315003,128
360470315004,120
360470317011,64
360470317012,32
360470317021,32
360470317022,192
360470317023,62
360470319001,32
360470321001,64
360470321003,66
360470321004,62
360470323001,124
360470323002,32
360470323003,33
360470325001,155
360470325003,62
360470327001,32
360470327002,32
360470327003,372
360470329001,31
360470329002,31
360470329003,31
360470329004,96
360470331001,32
360470331002,32
360470333002,32
360470337001,64
360470337002,31
360470337003,96
360470339001,32
360470339002,30
360470339003,32
360470339004,64
360470341001,96
360470341003,62
360470342001,29
360470343003,32
360470347001,32
360470347003,32
360470348001,32
360470349002,32
360470349003,32
360470351001,93
360470351002,96
360470353001,93
360470353002,96
360470355002,124
360470357001,32
360470359003,31
360470361002,32
360470361003,31
360470363003,32
360470364002,32
360470365011,31
360470365021,32
360470367002,31
360470369001,31
360470369002,31
360470369004,31
360470370001,32
360470370004,32
360470371004,33
360470371005,32
360470373001,62
360470375003,32
360470377001,32
360470377002,32
360470377003,32
360470377004,32
360470379002,32
360470379003,32
360470381002,62
360470381003,64
360470383001,32
360470383004,33
360470385001,32
360470385003,32
360470385004,30
360470387001,66
360470387002,31
360470387003,32
360470389001,320
360470389002,248
360470389003,930
360470391002,372
360470393001,224
360470393002,960
360470393003,310
360470395001,64
360470395002,279
360470395003,96
360470397001,32
360470397002,32
360470397003,96
360470398001,32
360470399001,32
360470399002,64
360470401003,96
360470403001,32
360470403002,32
360470405001,64
360470405002,31
360470411002,32
360470412001,31
360470413002,32
360470413003,32
360470415001,32
360470417001,31
360470419002,31
360470419003,64
360470420002,32
360470421003,31
360470421004,32
360470423001,768
360470423002,186
360470423003,31
360470425002,62
360470427001,224
360470427002,320
360470427003,62
360470427004,288
360470429001,186
360470429002,93
360470429003,64
360470429004,31
360470431001,192
360470431002,31
360470431003,62
360470431004,93
360470432003,64
360470433002,155
360470433003,64
360470436002,31
360470437001,31
360470439001,64
360470439003,62
360470440001,32
360470440003,32
360470441001,31
360470441003,32
360470442002,32
360470445001,96
360470445002,186
360470445003,32
360470446001,31
360470447001,608
360470447002,300
360470448001,128
360470449003,448
360470449004,1053
360470450001,64
360470453001,496
360470453002,1054
360470460001,64
360470477001,800
360470477002,594
360470478002,31
360470478003,32
360470481001,64
360470481002,558
360470481003,248
360470482001,32
360470482003,31
360470484001,33
360470485001,1408
360470485002,1023
360470486003,64
360470488001,32
360470488003,64
360470489001,31
360470489002,93
360470489003,31
360470490001,128
360470490002,64
360470490003,32
360470491001,288
360470491002,155
360470491003,300
360470491004,124
360470492002,32
360470493001,217
360470493002,527
360470493003,1240
360470493004,60
360470493005,56
360470494001,32
360470494003,32
360470494004,32
360470495001,416
360470495002,864
360470495003,1120
360470496001,160
360470496002,32
360470497001,160
360470497002,1120
360470497003,1248
360470498001,64
360470498003,32
360470499001,352
360470499002,320
360470500001,128
360470501001,32
360470501002,800
360470501003,5408
360470502021,64
360470502022,32
360470503001,544
360470503002,960
360470503003,1760
360470504001,66
360470504003,160
360470505001,62
360470505002,544
360470505003,279
360470506001,31
360470506004,96
360470507001,330
360470508011,32
360470508012,93
360470508031,198
360470508041,31
360470508043,31
360470509001,256
360470510011,31
360470510012,31
360470510022,31
360470510023,31
360470511001,217
360470511002,372
360470511003,288
360470512002,31
360470512003,31
360470513001,4288
360470513002,608
360470513003,2573
360470513004,589
360470514001,31
360470514004,31
360470515001,1551
360470516021,31
360470516022,32
360470517001,2508
360470517002,1984
360470519001,2432
360470519002,2666
360470519003,7392
360470520002,64
360470523001,736
360470523002,2387
360470523003,3136
360470523004,2100
360470523005,1015
360470525001,2697
360470525002,62
360470526001,32
360470526002,32
360470526003,32
360470527001,93
360470527002,93
360470527003,510
360470527004,1023
360470527005,248
360470527006,155
360470527007,30
360470528001,32
360470528002,128
360470529002,288
360470529003,868
360470530003,32
360470531001,128
360470531002,96
360470531003,62
360470532002,33
360470533002,32
360470533003,64
360470533005,96
360470534004,64
360470535002,62
360470535003,31
360470535004,64
360470537001,186
360470537002,288
360470539002,96
360470542003,32
360470543001,364
360470543002,217
360470545002,31
360470545003,31
360470547002,31
360470547003,192
360470549001,1353
360470549002,4371
360470551001,1054
360470551002,1184
360470551003,1767
360470551004,672
360470552002,32
360470553001,6912
360470553002,2528
360470553003,4288
360470554003,32
360470555001,7821
360470557001,640
360470557002,6076
360470561001,480
360470561002,256
360470561003,1216
360470561004,288
360470563001,96
360470563002,155
360470563003,128
360470563004,416
360470565001,1024
360470565002,310
360470565003,1472
360470569001,2914
360470569002,1216
360470571001,96
360470571002,128
360470571003,608
360470571004,651
360470573001,32
360470573002,224
360470573003,124
360470575001,256
360470575002,160
360470575003,672
360470575004,434
360470579001,155
360470579002,837
360470582003,32
360470589001,64
360470589002,96
360470591001,32
360470591002,224
360470591003,429
360470591004,93
360470593001,32
360470593002,62
360470608001,32
360470608003,64
360470610032,33
360470652001,32
360470662001,32
360470674002,30
360470696023,32
360470706002,32
360470740002,64
360470766001,32
360470768002,32
360470774001,32
360470776002,33
360470782001,33
360470782002,32
360470786002,160
360470788001,32
360470788003,64
360470790002,31
360470790003,32
