,count
360050001001,27
360050004003,33
360050016002,30
360050019001,1056
360050019002,30
360050019003,32
360050020002,32
360050023001,124
360050023002,30
360050023003,31
360050025001,30
360050025004,31
360050025005,32
360050027022,124
360050027023,30
360050031001,32
360050035001,31
360050039001,62
360050039002,62
360050039003,93
360050039004,31
360050039005,87
360050041002,96
360050041004,31
360050042003,31
360050042006,25
360050043002,31
360050051001,1276
360050051002,224
360050051003,62
360050053002,31
360050054002,64
360050056002,32
360050056003,32
360050061001,25
360050061002,31
360050061003,50
360050063001,200
360050063002,620
360050063003,217
360050063006,93
360050065001,93
360050065002,93
360050065004,217
360050067005,31
360050069001,96
360050069002,32
360050069004,31
360050071002,96
360050072001,32
360050073002,31
360050075003,62
360050076005,32
360050078001,128
360050083004,31
360050086001,31
360050087001,31
360050087003,31
360050087004,31
360050089001,32
360050092001,64
360050092003,64
360050110001,25
360050119004,31
360050121021,31
360050125001,64
360050135003,32
360050141001,124
360050141002,93
360050143001,32
360050145002,31
360050145003,31
360050145004,31
360050147012,31
360050149003,31
360050157002,32
360050158001,32
360050160003,32
360050165001,31
360050169001,64
360050173004,31
360050179013,31
360050181011,31
360050181021,32
360050181022,31
360050183011,93
360050183022,31
360050183023,64
360050185001,93
360050185003,62
360050185004,62
360050185005,31
360050189001,180
360050189002,31
360050189003,62
360050189004,31
360050193001,31
360050193004,30
360050194001,32
360050195002,124
360050195004,124
360050197001,62
360050197003,62
360050197004,30
360050197005,30
360050199001,30
360050200001,96
360050200004,31
360050201001,31
360050205011,31
360050205012,31
360050210015,32
360050210025,31
360050211002,31
360050211003,32
360050213024,31
360050215025,31
360050216012,32
360050216022,32
360050218003,32
360050219001,31
360050220001,64
360050222004,64
360050223002,31
360050225002,31
360050227013,62
360050227031,31
360050229012,31
360050231001,64
360050235011,62
360050237041,31
360050240001,32
360050245013,31
360050248001,64
360050248002,32
360050249001,50
360050251003,31
360050253003,31
360050257001,32
360050263001,31
360050263005,31
360050265003,31
360050266023,96
360050267026,31
360050269001,62
360050276001,50
360050277002,62
360050279001,31
360050283001,62
360050287002,31
360050287003,31
360050289001,62
360050293021,32
360050293024,96
360050295001,64
360050297001,32
360050297002,32
360050309003,32
360050310002,32
360050324002,32
360050330001,32
360050330002,31
360050334001,58
360050345002,31
360050350001,32
360050351001,30
360050358002,32
360050363003,31
360050365022,31
360050368001,32
360050371003,31
360050373001,31
360050373003,30
360050390001,32
360050397001,31
360050399015,31
360050401003,31
360050405013,64
360050409002,64
360050413007,64
360050419004,30
360050421002,31
360050423003,32
360050431006,31
360050449012,64
360050462024,32
360050484003,30
360050516001,30
360050516002,32
360470001001,600
360470001002,224
360470001003,448
360470001004,1024
360470002001,64
360470003011,192
360470003012,256
360470003013,480
360470003014,288
360470003015,120
360470005011,825
360470005012,320
360470005013,1120
360470005021,1856
360470005022,2528
360470007001,1408
360470007002,660
360470007003,1947
360470009001,3927
360470009002,1947
360470011001,6105
360470013001,5577
360470013002,378
360470015001,3488
360470015002,248
360470015003,8085
360470018001,270
360470021001,3616
360470021002,2976
360470021003,693
360470022001,31
360470023001,186
360470023003,341
360470029011,186
360470029012,140
360470031001,96
360470031002,891
360470031003,725
360470033001,288
360470033002,4480
360470034001,32
360470034002,32
360470035001,3872
360470035002,288
360470037001,3328
360470038001,32
360470039001,2240
360470039002,384
360470039003,992
360470041001,1216
360470041002,288
360470041003,352
360470043001,925
360470043002,1664
360470043003,930
360470043004,1664
360470045001,2310
360470045002,992
360470045003,832
360470045004,1344
360470047001,792
360470049001,465
360470049002,132
360470049003,128
360470051001,186
360470051002,62
360470051003,64
360470053001,288
360470053002,66
360470053003,160
360470053004,96
360470056012,32
360470058001,32
360470059001,224
360470059002,124
360470060001,64
360470063001,288
360470063002,288
360470064001,64
360470065001,896
360470065002,775
360470065003,806
360470065004,570
360470065005,651
360470065006,1056
360470065007,1024
360470066003,66
360470067001,992
360470067002,1152
360470067003,672
360470067004,960
360470067005,960
360470068001,32
360470069001,768
360470069002,736
360470069003,1216
360470069004,858
360470070001,62
360470071001,64
360470071002,31
360470071003,155
360470071004,31
360470072001,64
360470074001,64
360470075001,384
360470075002,608
360470075003,320
360470075004,736
360470075005,840
360470076001,64
360470076002,32
360470077001,248
360470077002,288
360470077003,1312
360470077004,896
360470078001,32
360470080001,32
360470080002,32
360470082001,31
360470082003,32
360470084001,224
360470084002,96
360470084003,96
360470085001,62
360470085003,31
360470088001,31
360470090002,32
360470092003,64
360470098001,32
360470101001,256
360470101002,160
360470101003,32
360470106001,32
360470110001,32
360470116001,31
360470117001,192
360470117002,160
360470117003,256
360470119001,1536
360470119002,704
360470119003,640
360470121001,594
360470121002,320
360470122003,64
360470126001,32
360470126002,32
360470127001,288
360470127002,1230
360470129011,3808
360470129012,1216
360470129013,527
360470129021,1952
360470129022,1152
360470129023,93
360470130001,62
360470130003,31
360470131001,495
360470131002,800
360470131003,576
360470131004,1216
360470133001,1344
360470133002,868
360470133003,640
360470133004,224
360470134001,32
360470135001,198
360470135002,480
360470135003,416
360470137001,416
360470137002,288
360470137003,832
360470138003,32
360470139001,32
360470139002,224
360470139003,496
360470139004,465
360470141001,192
360470141002,224
360470141003,320
360470142002,64
360470143001,288
360470143002,165
360470143003,288
360470145001,192
360470145002,256
360470145003,32
360470145004,160
360470147001,96
360470149001,64
360470149002,224
360470149003,32
360470149004,32
360470149005,32
360470151001,64
360470151002,96
360470151003,128
360470151004,128
360470153001,62
360470153002,256
360470153003,224
360470153004,160
360470155001,128
360470155003,160
360470155004,96
360470157001,384
360470157002,160
360470157003,224
360470157004,192
360470159001,1344
360470159002,160
360470159003,155
360470159004,192
360470159005,192
360470160001,93
360470160002,32
360470160004,64
360470161001,192
360470161002,1248
360470161003,2464
360470162001,64
360470163001,352
360470163002,224
360470163003,896
360470165001,96
360470165002,128
360470165003,96
360470165004,32
360470167001,32
360470167002,64
360470167003,32
360470167004,192
360470169002,31
360470171001,32
360470171002,32
360470171004,32
360470175001,50
360470176001,32
360470177001,975
360470179002,192
360470179003,186
360470181001,288
360470181002,320
360470181003,512
360470181004,224
360470183001,1344
360470183002,576
360470183003,192
360470185011,160
360470185012,124
360470185014,217
360470186002,33
360470187001,792
360470191001,384
360470191002,224
360470191003,672
360470193001,330
360470193002,192
360470193003,297
360470193004,30
360470195001,224
360470195002,224
360470195003,128
360470195004,320
360470197001,288
360470197002,160
360470197003,96
360470197004,608
360470199001,64
360470199002,608
360470199003,744
360470199004,64
360470201001,256
360470201002,320
360470201003,288
360470201004,192
360470203001,160
360470203002,330
360470204001,32
360470205001,128
360470205002,448
360470205003,128
360470207001,160
360470207002,288
360470207003,96
360470211001,64
360470211002,231
360470213001,90
360470213003,31
360470215001,124
360470215002,186
360470215003,124
360470215004,544
360470217001,310
360470217002,704
360470218001,31
360470219001,160
360470219002,160
360470219003,416
360470221001,62
360470221002,160
360470221003,192
360470224004,32
360470227001,96
360470227002,198
360470227003,224
360470227004,288
360470228003,30
360470229001,288
360470229002,310
360470229003,62
360470229004,31
360470231001,160
360470231002,64
360470232002,32
360470233001,224
360470233002,217
360470233003,465
360470235001,231
360470235002,64
360470241001,448
360470241002,434
360470243001,416
360470243002,288
360470243003,300
360470244003,32
360470245001,192
360470245002,128
360470245003,31
360470245004,224
360470247001,90
360470247002,160
360470248002,32
360470249001,160
360470249003,32
360470249004,224
360470251001,31
360470251002,120
360470251003,64
360470252004,32
360470253001,192
360470253002,128
360470253003,124
360470254002,64
360470255001,93
360470255002,279
360470257001,128
360470257003,128
360470259011,64
360470259021,62
360470261001,62
360470261002,30
360470261003,31
360470261004,31
360470261005,31
360470263001,96
360470265001,32
360470265003,96
360470265004,64
360470267001,128
360470267002,32
360470267003,99
360470267004,64
360470268001,32
360470268002,32
360470269001,32
360470269002,32
