,count
360050019001,864
360050019002,30
360050019003,96
360050019004,50
360050020002,32
360050023001,31
360050023002,90
360050025001,30
360050025003,31
360050025005,32
360050027012,31
360050027021,62
360050027022,31
360050028001,96
360050028002,32
360050039001,31
360050039002,155
360050039005,29
360050041001,31
360050041002,32
360050041004,31
360050042002,31
360050043002,31
360050044003,96
360050050021,31
360050051001,1334
360050051002,256
360050051003,93
360050053001,31
360050054002,32
360050059021,64
360050061001,50
360050061003,50
360050063002,899
360050063003,93
360050063006,217
360050065001,124
360050065002,217
360050065004,279
360050067001,31
360050067005,31
360050067006,31
360050069001,96
360050070003,64
360050071002,160
360050072001,32
360050072002,32
360050075001,32
360050075003,31
360050076003,31
360050076005,32
360050077001,64
360050078001,32
360050078002,64
360050079005,30
360050083004,62
360050087005,31
360050089001,64
360050090002,30
360050092001,32
360050092002,96
360050092003,32
360050093001,25
360050093003,31
360050093005,31
360050115021,93
360050127012,32
360050129012,31
360050131003,32
360050133003,31
360050141001,124
360050141002,62
360050141003,64
360050143001,64
360050145001,31
360050151002,32
360050161004,31
360050165001,31
360050167001,32
360050173003,64
360050173004,31
360050175006,30
360050177022,31
360050179022,31
360050181021,32
360050181022,31
360050181023,31
360050181024,31
360050183021,31
360050183022,31
360050185001,62
360050185002,30
360050185003,31
360050189001,30
360050189004,31
360050195001,31
360050195002,217
360050195004,93
360050197004,60
360050197005,30
360050199003,30
360050200001,32
360050200004,31
360050201001,31
360050201002,31
360050202002,32
360050205012,62
360050209001,31
360050212001,31
360050212002,32
360050212003,32
360050215024,30
360050215025,31
360050216024,32
360050216025,60
360050219001,124
360050221021,93
360050222003,31
360050223004,31
360050224011,64
360050224031,31
360050227013,31
360050227021,62
360050227031,31
360050231001,32
360050233021,31
360050235011,31
360050235013,31
360050236002,32
360050237031,31
360050237043,30
360050238003,32
360050240001,64
360050250001,33
360050253001,31
360050253003,31
360050255001,31
360050256002,64
360050257001,32
360050261001,32
360050263001,62
360050263003,32
360050267011,31
360050267012,31
360050267013,31
360050269001,62
360050273002,32
360050283001,62
360050283002,64
360050284001,84
360050289001,62
360050289003,32
360050295001,32
360050296001,64
360050297001,32
360050323002,32
360050324001,31
360050335002,64
360050335003,32
360050336002,31
360050345001,32
360050359001,64
360050363006,31
360050371002,32
360050374001,31
360050374003,31
360050375041,31
360050385001,60
360050389001,31
360050391005,30
360050391006,30
360050393002,32
360050393005,31
360050397001,31
360050399013,31
360050399015,31
360050401002,31
360050405022,31
360050419004,30
360050421001,31
360050423001,31
360050425001,28
360050425003,62
360050425006,30
360050435001,30
360050449022,32
360050451011,32
360050462013,64
360050462023,32
360470001001,270
360470001002,128
360470001003,576
360470001004,832
360470002001,64
360470003012,416
360470003013,512
360470003014,384
360470003015,60
360470005011,825
360470005012,288
360470005013,480
360470005021,1888
360470005022,3104
360470007001,864
360470007002,429
360470007003,2277
360470009001,3993
360470009002,1749
360470011001,4455
360470013001,4026
360470013002,432
360470015001,3200
360470015002,372
360470015003,6930
360470018001,54
360470020001,32
360470021001,2720
360470021002,2432
360470021003,792
360470022002,64
360470023001,93
360470023003,372
360470029011,62
360470029012,112
360470031001,96
360470031002,594
360470031003,800
360470033001,160
360470033002,3616
360470034003,32
360470035001,2944
360470035002,512
360470037001,2624
360470038001,32
360470039001,1920
360470039002,256
360470039003,1376
360470041001,896
360470041002,320
360470041003,384
360470043001,625
360470043002,928
360470043003,1023
360470043004,1440
360470045001,1980
360470045002,640
360470045003,576
360470045004,1376
360470046001,64
360470047001,594
360470049001,434
360470049002,198
360470049003,64
360470051001,248
360470051002,124
360470051003,32
360470053001,256
360470053002,33
360470053003,64
360470053004,32
360470054002,32
360470056012,32
360470056021,32
360470058001,32
360470058002,64
360470059001,96
360470059002,527
360470060001,32
360470063001,256
360470063002,192
360470065001,928
360470065002,868
360470065003,620
360470065004,720
360470065005,496
360470065006,1184
360470065007,800
360470066001,32
360470067001,832
360470067002,1216
360470067003,992
360470067004,1472
360470067005,896
360470069001,928
360470069002,576
360470069003,1088
360470069004,1089
360470070002,32
360470071001,64
360470071003,31
360470071004,62
360470074001,64
360470074002,64
360470075001,96
360470075002,608
360470075003,480
360470075004,576
360470075005,990
360470076001,96
360470077001,62
360470077002,416
360470077003,1152
360470077004,1248
360470078002,32
360470078003,32
360470080001,32
360470082001,31
360470082002,32
360470084001,64
360470084002,96
360470084003,64
360470096003,32
360470100004,32
360470101001,192
360470101002,96
360470101003,64
360470110002,32
360470117001,64
360470117002,32
360470117003,64
360470119001,1216
360470119002,576
360470119003,1088
360470120001,32
360470121001,363
360470121002,256
360470122001,31
360470122002,32
360470126002,32
360470127001,480
360470127002,840
360470127003,31
360470129011,3200
360470129012,1216
360470129013,496
360470129021,2080
360470129022,896
360470129023,155
360470130001,62
360470130004,93
360470131001,957
360470131002,448
360470131003,736
360470131004,1120
360470133001,1248
360470133002,899
360470133003,800
360470133004,288
360470135001,396
360470135002,512
360470135003,512
360470136004,31
360470137001,384
360470137002,320
360470137003,864
360470138002,32
360470138003,32
360470139001,288
360470139002,256
360470139003,279
