,count
360050019001,768
360050019002,30
360050019004,25
360050023001,62
360050023002,90
360050025001,30
360050025003,31
360050025005,32
360050027023,30
360050028001,64
360050039002,31
360050039003,31
360050039005,29
360050041002,32
360050043001,31
360050044003,32
360050048001,31
360050050014,32
360050051001,1073
360050051002,256
360050051003,155
360050053002,31
360050060001,32
360050061002,93
360050063001,175
360050063002,713
360050063003,217
360050063004,32
360050063006,124
360050065001,62
360050065002,62
360050071002,96
360050072002,288
360050073001,30
360050075001,32
360050076005,32
360050083003,32
360050090004,30
360050092003,32
360050092004,32
360050096002,62
360050118001,32
360050119001,31
360050125001,32
360050132001,30
360050141001,31
360050141002,93
360050141003,32
360050147022,31
360050165001,31
360050167002,62
360050173003,32
360050175002,31
360050177012,30
360050179013,31
360050179021,31
360050181011,62
360050181021,32
360050181024,31
360050183022,62
360050185001,31
360050185004,31
360050189001,30
360050189002,31
360050189004,31
360050193003,30
360050193004,30
360050194001,32
360050195001,31
360050195002,124
360050195004,31
360050197002,31
360050197003,62
360050197004,30
360050199001,30
360050200002,62
360050210014,32
360050210015,32
360050212001,31
360050216012,32
360050217003,62
360050219001,62
360050220001,32
360050221012,31
360050222003,31
360050224011,32
360050224032,33
360050227013,31
360050227021,62
360050231001,32
360050237032,30
360050239001,62
360050240003,32
360050243001,31
360050253001,31
360050256002,32
360050266023,32
360050276001,25
360050279005,31
360050281003,32
360050283001,31
360050283002,32
360050285004,32
360050295001,64
360050300006,32
360050301002,32
360050302002,31
360050302005,32
360050307013,32
360050323003,29
360050334001,58
360050379001,31
360050383021,31
360050385001,30
360050391002,31
360050397001,124
360050399013,93
360050399021,31
360050399024,62
360050401002,31
360050407011,31
360050409001,160
360050409002,32
360050420001,31
360050425007,31
360050462011,62
360050462019,31
360470001001,660
360470001002,96
360470001003,448
360470001004,320
360470002001,64
360470003011,96
360470003012,128
360470003013,448
360470003014,224
360470003015,60
360470005011,924
360470005012,352
360470005013,608
360470005021,1344
360470005022,1120
360470007001,672
360470007002,165
360470007003,858
360470009001,3366
360470009002,1221
360470011001,3927
360470013001,5016
360470013002,459
360470015001,2240
360470015002,93
360470015003,7392
360470018001,27
360470020002,32
360470021001,2592
360470021002,3072
360470021003,693
360470022003,32
360470023001,186
360470023002,31
360470023003,310
360470029012,112
360470031001,160
360470031002,783
360470031003,250
360470033001,128
360470033002,2752
360470035001,2144
360470035002,192
360470037001,2080
360470039001,1088
360470039002,192
360470039003,800
360470041001,1536
360470041002,320
360470041003,288
360470043001,375
360470043002,928
360470043003,868
360470043004,1152
360470045001,1617
360470045002,320
360470045003,672
360470045004,736
360470047001,693
360470049001,248
360470049002,132
360470049003,96
360470051001,186
360470051002,93
360470051003,32
360470053001,224
360470053002,33
360470056012,32
360470059001,32
360470059002,279
360470060001,32
360470062002,32
360470063001,96
360470063002,128
360470065001,800
360470065002,527
360470065003,620
360470065004,300
360470065005,465
360470065006,640
360470065007,896
360470066001,32
360470067001,544
360470067002,576
360470067003,704
360470067004,896
360470067005,544
360470068001,32
360470069001,480
360470069002,512
360470069003,640
360470069004,429
360470071002,93
360470074001,32
360470075001,256
360470075002,288
360470075003,96
360470075004,288
360470075005,450
360470076003,32
360470077001,93
360470077002,288
360470077003,608
360470077004,640
360470078002,32
360470080002,32
