,count
360050019001,896
360050019003,32
360050019004,50
360050023001,186
360050023002,30
360050023003,31
360050024001,27
360050025001,30
360050025005,64
360050027021,31
360050027022,62
360050033001,32
360050035002,31
360050039002,62
360050039003,62
360050039005,87
360050041001,31
360050041002,32
360050041004,62
360050042006,50
360050048001,62
360050050022,31
360050051001,1334
360050051002,160
360050051003,124
360050052001,32
360050053002,31
360050061001,25
360050063001,275
360050063002,1085
360050063003,279
360050063005,31
360050063006,248
360050065001,248
360050065002,93
360050065004,155
360050067001,93
360050069001,32
360050071002,64
360050072001,32
360050075003,62
360050078001,32
360050085005,31
360050090004,30
360050092003,64
360050093001,25
360050096002,31
360050115021,62
360050119001,31
360050119004,62
360050129011,32
360050135001,64
360050135003,32
360050141002,31
360050141003,32
360050143001,32
360050145001,31
360050145003,31
360050147011,31
360050147012,62
360050149003,62
360050159001,31
360050161004,31
360050164001,32
360050165001,31
360050169001,32
360050173001,31
360050173003,64
360050173004,31
360050177023,32
360050179011,32
360050179022,31
360050181011,31
360050181013,31
360050181021,32
360050181022,31
360050181024,93
360050183021,31
360050183022,62
360050185001,93
360050185004,31
360050185005,31
360050189001,180
360050189002,31
360050189003,62
360050193001,93
360050194001,32
360050195001,31
360050195002,186
360050195003,31
360050195004,93
360050197001,93
360050199002,93
360050200001,32
360050201002,31
360050205011,31
360050205012,31
360050205014,62
360050209004,31
360050210015,32
360050210025,31
360050212003,32
360050213021,30
360050215011,31
360050216011,32
360050216012,32
360050216022,32
360050216023,32
360050217001,31
360050217002,31
360050217003,31
360050218004,31
360050219001,62
360050220001,64
360050221012,31
360050221013,31
360050221021,31
360050222002,62
360050222004,32
360050223004,31
360050224032,33
360050225006,31
360050227013,62
360050227021,31
360050229011,62
360050231001,32
360050232002,32
360050233012,31
360050235013,31
360050237032,30
360050239004,62
360050239006,31
360050240001,32
360050245012,31
360050245023,31
360050253001,31
360050255001,62
360050257001,32
360050263001,62
360050269001,62
360050273001,31
360050279005,62
360050283001,62
360050283002,32
360050289001,93
360050289003,32
360050293012,32
360050293021,32
360050295001,32
360050296002,30
360050310002,32
360050314001,32
360050314002,32
360050316001,32
360050318002,32
360050323003,29
360050334001,29
360050335002,32
360050336002,62
360050338003,31
360050350001,32
360050360003,32
360050365013,31
360050368001,32
360050375043,31
360050379001,31
360050385001,30
360050389002,62
360050391003,32
360050393002,32
360050395002,32
360050397001,62
360050399011,31
360050399014,31
360050409001,32
360050409002,32
360050411003,31
360050420001,31
360050421003,31
360050421005,62
360050422001,32
360050425007,31
360050429011,31
360050449012,32
360050451012,32
360050462011,31
360050516003,30
360470001001,840
360470001002,32
360470001003,576
360470001004,928
360470002001,96
360470003012,320
360470003013,224
360470003014,320
360470003015,180
360470005011,660
360470005012,224
360470005013,704
360470005021,2176
360470005022,2272
360470007001,1248
360470007002,528
360470007003,1881
360470009001,4488
360470009002,2442
360470011001,5610
360470013001,5610
360470013002,324
360470015001,3392
360470015002,217
360470015003,8184
360470018001,108
360470021001,3584
360470021002,3200
360470021003,561
360470022001,62
360470022003,32
360470023001,124
360470023002,31
360470023003,527
360470029011,217
360470029012,84
360470031001,320
360470031002,999
360470031003,550
360470033001,448
360470033002,4736
360470035001,4032
360470035002,736
360470037001,3712
360470039001,2112
360470039002,512
360470039003,1376
360470041001,1376
360470041002,192
360470041003,384
360470043001,425
360470043002,1568
360470043003,1116
360470043004,1568
360470045001,2079
360470045002,928
360470045003,704
360470045004,1088
360470047001,528
360470049001,589
360470049002,198
360470049003,288
360470051001,217
360470051002,279
360470051003,64
360470052011,32
360470052022,64
360470053001,384
360470053002,165
360470053003,192
360470053004,64
360470058001,32
360470058002,32
360470059001,224
360470059002,279
360470062002,32
360470063001,192
360470063002,128
360470064001,32
360470064003,32
360470065001,864
360470065002,713
360470065003,713
360470065004,540
360470065005,558
360470065006,992
360470065007,960
360470067001,832
360470067002,1056
360470067003,1088
360470067004,1152
360470067005,992
360470069001,832
360470069002,544
360470069003,864
360470069004,1056
360470070001,31
360470071001,32
360470071002,93
360470071004,93
360470072001,32
360470074001,32
360470075001,224
360470075002,704
360470075003,192
360470075004,576
360470075005,1110
360470076001,64
360470076002,32
360470076003,32
360470077001,248
360470077002,192
360470077003,992
360470077004,864
360470078002,32
360470078003,64
360470080002,64
360470080003,31
360470082001,31
360470082002,128
360470082003,64
360470084001,320
360470084002,128
360470084003,160
360470085003,31
360470088001,31
360470090001,66
360470090002,32
360470096001,31
360470101001,256
360470101002,96
360470101003,64
360470104002,32
360470110001,32
360470112001,32
360470117001,160
360470117002,320
360470117003,160
360470118002,32
360470119001,1280
360470119002,480
360470119003,704
360470120001,96
360470121001,495
360470121002,384
360470122003,32
360470127001,800
360470127002,900
360470128011,33
360470129011,3488
360470129012,1216
360470129013,341
360470129021,1568
360470129022,1088
360470129023,155
360470130001,62
360470130003,31
360470130004,31
360470131001,627
360470131002,576
360470131003,224
360470131004,1088
360470133001,1056
360470133002,899
360470133003,704
360470133004,288
360470134001,32
360470134002,32
360470135001,297
360470135002,672
360470135003,512
360470136001,32
360470136002,32
360470136004,31
360470137001,352
360470137002,224
360470137003,896
360470139001,192
360470139002,192
360470139003,434
360470139004,434
360470141001,128
360470141002,256
360470141003,224
360470142002,32
360470143001,480
360470143002,363
360470143003,128
360470145001,128
360470145002,160
360470145003,32
360470145004,384
360470147002,99
360470149001,64
360470149002,256
360470149004,64
360470149005,96
360470150001,32
360470151001,192
360470151002,160
360470151003,96
360470151004,64
360470153001,155
360470153002,288
360470153003,192
360470153004,64
360470154001,25
360470155001,96
360470155002,128
360470155003,160
360470155004,64
360470157001,160
360470157002,32
360470157003,224
360470157004,96
360470159001,1056
360470159002,128
360470159003,186
360470159004,64
360470159005,384
360470160001,62
360470160002,32
360470160004,32
360470161001,64
360470161002,928
360470161003,2560
360470162002,32
360470163001,192
360470163002,96
360470163003,832
360470165001,64
360470165002,128
360470165003,32
360470165004,32
360470166002,32
360470167001,64
360470167002,96
360470167003,32
360470167004,64
360470169001,64
360470169002,31
360470169003,32
360470171001,96
360470177001,725
360470178002,32
360470179001,124
360470179002,320
360470179003,217
360470181001,192
360470181002,256
360470181003,480
360470181004,384
360470182002,64
360470183001,1216
360470183002,704
360470183003,192
360470185011,224
360470185012,31
360470185014,279
360470187001,693
360470191001,832
360470191002,224
360470191003,480
360470193001,450
360470193002,64
360470193003,297
360470193004,90
360470195001,256
360470195002,160
360470195003,256
360470195004,352
360470197001,224
360470197002,288
360470197003,160
360470197004,512
360470199001,32
360470199002,256
360470199003,620
360470201001,160
360470201002,352
360470201003,256
360470201004,32
360470203001,480
360470203002,363
360470205001,352
360470205002,96
360470205003,96
360470207001,160
360470207002,160
360470207003,128
360470208003,64
360470211001,96
360470211002,297
360470212002,32
360470213001,180
360470213002,31
360470213003,62
360470215001,186
360470215002,217
360470215003,31
360470215004,480
360470217001,217
360470217002,384
360470219001,256
360470219002,64
360470219003,448
360470221001,93
360470221002,128
360470221003,128
360470224003,31
360470224004,32
360470226001,64
360470226002,31
360470227001,288
360470227002,165
360470227003,192
360470227004,224
360470229001,352
360470229002,124
360470229003,31
360470229004,124
360470231001,160
360470231002,96
360470233001,320
360470233002,124
360470233003,434
360470235001,429
360470235002,192
360470241001,608
360470241002,248
360470243001,384
360470243002,192
360470243003,90
360470244003,32
360470245001,192
360470245002,448
360470245003,62
360470245004,224
